Timestamp,Acc_X,Acc_Y,Acc_Z,AngV_X,AngV_Y,AngV_Z,Mag_X,Mag_Y,Mag_Z,Orin_X,Orin_Y,Orin_Z,Activity
28:08.6,1.415906,3.18358,3.822601,-0.131073,0.937199,0.383845,-14.022285,-31.56739,-31.361603,-167.731926,-23.779474,-1.905503,0
28:08.7,1.502575,4.085305,5.665568,1.604708,-0.013435,0.880813,-16.750175,-33.879959,-27.127441,-172.635484,-30.308322,-5.105898,0
28:08.8,1.766177,3.166216,10.193802,-0.067152,-0.398407,-0.135042,-15.42337,-33.597443,-28.333954,-169.038878,-28.046018,-4.719351,0
28:08.9,2.886448,5.109175,13.077106,-0.847691,-0.323695,-0.886067,-15.320847,-31.463463,-31.782654,-164.148264,-21.51979,-6.386923,0
28:09.0,3.925886,5.335654,8.71832,-0.78314,-1.422342,0.317976,-19.132866,-30.979996,-29.610168,-165.30957,-22.035699,-12.730982,0
28:09.1,0.817749,3.345842,4.522396,0.050453,-0.068959,-1.160547,-15.395592,-33.113914,-29.008667,-157.931754,-24.249494,-10.380341,0
28:09.2,-0.83197,4.960235,6.340515,0.566568,-0.902208,-1.0245,-14.53318,-35.604996,-26.529755,-152.913125,-26.473334,-13.036087,0
28:09.3,-1.447939,6.42,10.960058,-0.222461,-0.577268,-0.30571,-15.169876,-35.132553,-27.69931,-152.392,-25.322375,-13.71192,0
28:09.4,1.429378,2.688858,14.897171,0.230295,0.738036,0.262326,-13.31823,-33.90287,-30.508636,-151.991689,-22.632525,-9.171437,0
28:09.5,2.226171,2.70727,7.986642,-0.28058,1.348388,0.220244,-9.502335,-33.183777,-32.056824,-152.630637,-22.063912,-2.813424,0
28:09.6,1.691483,4.137097,4.737498,-0.014619,1.039104,0.56049,-11.653236,-33.990746,-31.130463,-158.625813,-25.202103,-2.792991,0
28:09.7,2.794838,3.920048,8.208181,0.843825,-0.313328,1.205792,-16.057152,-34.944191,-27.987793,-164.137835,-28.405207,-7.956587,0
28:09.8,3.151546,3.3662,8.382419,0.098852,-0.768831,-0.247746,-14.398209,-35.577591,-28.385376,-159.965931,-27.935132,-8.183487,0
28:09.9,4.390819,4.601431,10.326576,-0.456904,-0.485314,-0.887831,-14.098358,-33.616699,-30.965973,-154.807503,-23.035822,-9.878422,0
28:10.0,1.959276,4.21269,8.306077,-1.022791,-0.710087,-0.560721,-13.249931,-32.562111,-32.881165,-148.503342,-19.569106,-11.746408,0
28:10.1,1.246159,5.077441,5.944888,-0.872535,-0.131882,-1.293482,-11.702568,-32.992874,-33.773346,-142.779226,-18.952233,-12.232542,0
28:10.2,0.909958,5.358557,8.92534,0.459403,-0.712291,-0.07274,-13.334557,-33.301613,-31.874817,-143.358215,-20.495735,-15.277452,0
28:10.3,-2.052232,7.657626,12.050391,0.677002,-0.183138,0.402618,-13.034088,-37.554207,-28.362335,-146.22566,-27.733088,-13.631729,0
28:10.4,0.696352,1.98622,12.390184,0.490218,0.830018,-1.007364,-5.00087,-37.342682,-32.012024,-136.872373,-25.17164,-3.261624,0
28:10.5,3.116369,3.163222,6.482569,-0.741553,1.601149,-1.02694,-1.441292,-36.02784,-34.88327,-136.544952,-22.326858,1.665176,0
28:10.6,1.392404,5.375621,4.638704,1.259337,-0.135179,1.727423,-7.419449,-39.980003,-28.746613,-145.483986,-30.943875,-4.435595,0
28:10.7,2.812052,3.921545,9.250613,0.906456,-0.516153,0.64717,-9.891785,-41.159119,-26.236115,-145.979682,-32.784257,-8.898382,0
28:10.8,1.839974,5.995033,10.626103,-0.510853,-0.204685,-0.763717,-6.665573,-40.265755,-28.540833,-139.843309,-30.060651,-7.429585,0
28:10.9,4.397106,5.835166,9.579629,-1.437569,-1.029123,-0.623565,-7.649414,-38.177788,-31.151672,-136.443486,-25.563199,-11.183621,0
28:11.0,1.653462,3.086132,4.567901,1.242286,-1.403776,-0.372508,-5.541702,-40.668274,-28.540649,-129.591432,-29.543282,-13.643915,0
28:11.1,-0.435444,4.052223,4.220773,-0.024479,-0.505994,-1.576234,-2.709923,-42.024452,-26.411835,-120.671115,-32.606062,-15.378511,0
28:11.2,-2.208807,4.630022,12.258907,-0.426422,-0.907627,-0.990523,-0.943748,-39.650703,-30.575043,-112.147059,-28.050812,-15.560689,0
28:11.3,-2.276316,6.220764,14.82562,-1.36632,0.303509,-0.010216,-0.045692,-36.856674,-33.170929,-114.5947,-22.230847,-10.563596,0
28:11.4,2.57749,3.470832,11.961476,-0.873056,1.207947,1.384274,-1.379997,-35.095909,-34.267914,-123.444865,-19.041806,-5.275437,0
28:11.5,2.002685,2.14968,3.811973,0.39529,1.480761,1.249937,-2.031738,-37.979111,-31.150238,-131.100237,-24.044453,-1.375014,0
28:11.6,0.926573,4.330944,3.332819,1.852097,0.726808,1.26665,-5.368713,-40.886131,-25.342377,-138.602927,-31.958553,-2.906484,0
28:11.7,2.689906,3.107688,10.918146,0.194382,-0.095807,0.670623,-6.775398,-38.765991,-27.695831,-138.599463,-27.49966,-5.053105,0
28:11.8,2.504143,1.901047,15.17649,-2.559106,-0.176507,-0.8996,-4.999741,-31.820396,-36.371124,-132.486463,-13.54034,-4.465436,0
28:11.9,4.031566,4.102219,9.467063,-2.283484,-0.637014,-0.054701,-7.991653,-29.427757,-37.901367,-133.672491,-10.688334,-8.07666,0
28:12.0,1.550326,2.152524,3.824996,1.193474,-0.711692,-0.788832,-5.347946,-33.3713,-33.90448,-127.24847,-16.211736,-8.951588,0
28:12.1,-1.199456,3.464246,7.63158,0.828204,-0.812447,-1.455193,-3.749313,-35.814384,-32.046143,-118.558863,-19.79604,-12.86665,0
28:12.2,-3.190316,3.71737,14.382541,-1.690664,-0.697589,-1.213899,-1.160706,-30.430923,-37.756134,-112.714548,-11.01118,-9.845924,0
28:12.3,0.598456,2.544708,15.198195,0.150794,0.872464,0.831896,-1.628204,-30.356071,-37.207581,-118.636213,-11.022999,-7.104644,0
28:12.4,3.410807,0.810564,8.634644,0.862888,0.742682,0.84152,-0.502281,-32.773178,-34.762115,-122.11998,-15.963654,-3.760373,0
28:12.5,1.777853,3.134033,3.277734,0.973787,0.685498,0.130566,-0.782936,-37.296097,-28.930786,-125.025312,-24.520913,-2.567975,0
28:12.6,1.579366,4.10671,7.468569,1.732288,-0.315405,0.495486,-1.975204,-39.195595,-26.408813,-126.522166,-28.67124,-4.722343,0
28:12.7,2.06765,3.708538,11.226205,-0.68864,-0.80263,-0.868165,1.241867,-37.53257,-28.862488,-117.917055,-25.477682,-3.91519,0
28:12.8,4.787943,4.903204,12.591216,-1.025313,-0.259247,-1.573448,2.579155,-34.302292,-33.287354,-111.501835,-19.973898,-5.753448,0
28:12.9,2.083068,2.412832,6.409372,0.123228,-0.680017,-0.410125,4.713211,-35.465897,-31.636902,-104.433076,-23.293978,-8.261675,0
28:13.0,-0.628393,3.5587,3.913761,0.852085,-0.826984,-1.832683,6.261642,-38.361664,-27.46994,-96.434766,-31.813927,-12.136647,0
28:13.1,-1.409918,6.012846,9.670789,1.097154,-1.993541,-0.938968,5.802223,-38.270485,-27.859894,-91.183017,-33.213794,-16.647461,0
28:13.2,-2.201322,6.905889,14.709911,-1.53489,1.071487,-0.484003,8.958275,-36.014847,-30.04303,-88.471711,-29.818934,-10.842956,0
28:13.3,2.16405,3.831432,10.5794,-1.321075,0.462544,-0.262303,11.54641,-33.734329,-32.026825,-89.305777,-25.444048,-4.078387,0
28:13.4,2.155518,3.78473,5.372029,1.102105,0.387032,0.865029,10.723213,-36.5345,-28.509613,-94.041894,-29.016018,-3.125321,0
28:13.5,0.92807,4.179908,4.24622,1.119255,0.295517,1.114021,7.710213,-40.716362,-23.17749,-100.599703,-36.424841,-6.119635,0
28:13.6,2.08726,3.25064,8.050559,0.40481,0.14343,-0.120758,8.750114,-40.477966,-23.822693,-97.167783,-35.754284,-5.179698,0
28:13.7,1.2505,6.580166,11.369158,-0.886596,-0.058854,-1.021603,11.756454,-37.32296,-27.516083,-91.465599,-30.262408,-3.401987,0
28:13.8,4.524192,6.611152,10.928923,-1.897157,-1.377723,-0.059177,8.689514,-33.885719,-32.552429,-91.384854,-24.55036,-8.464977,0
28:13.9,0.732876,2.568509,5.503605,1.331355,-1.13451,-0.85119,11.194511,-34.988434,-30.561584,-82.999848,-30.049896,-9.756103,0
28:14.0,-1.229843,3.889063,4.606221,0.506246,-0.854317,-1.666909,11.188568,-35.822083,-28.960388,-76.138602,-35.897842,-14.666684,0
28:14.1,-2.331252,6.605314,8.020471,0.519917,-1.498601,-0.284932,8.709496,-36.160606,-29.643799,-75.730551,-36.3412,-19.859201,0
28:14.2,-2.245331,6.987769,15.412999,-0.456219,0.323518,0.58599,8.531799,-34.719238,-31.952911,-78.473339,-31.170002,-16.804586,0
28:14.3,1.983675,3.867807,10.66592,-2.006006,0.765397,0.718557,9.908264,-32.872681,-32.773376,-82.854845,-25.363257,-10.835259,0
28:14.4,3.951633,3.407963,5.278473,-0.165845,1.391613,1.243656,9.991989,-34.197586,-31.809296,-91.690517,-24.17831,-6.164475,0
28:14.5,4.109255,5.728587,6.282286,1.244719,0.866083,1.536862,5.894913,-38.853683,-27.135071,-101.222353,-30.76001,-8.632762,0
28:14.6,3.592829,3.635789,7.902217,0.828403,-0.91625,0.357071,6.906372,-39.38237,-26.392059,-97.541641,-32.689815,-9.921046,0
28:14.7,3.68818,5.061125,12.797487,-0.103839,-0.214924,-1.609191,10.557594,-34.879448,-31.557434,-87.585024,-27.009192,-8.134439,0
28:14.8,2.358645,5.489534,8.056397,-1.70172,-1.165782,0.680706,7.41938,-34.002213,-33.653687,-85.947307,-26.054184,-14.276903,0
28:14.9,0.037871,3.492537,4.145479,-0.624129,-0.155115,-1.26501,9.910843,-33.39399,-32.995178,-78.936796,-28.706967,-14.900628,0
28:15.0,-0.272134,3.746559,9.027128,1.077126,-1.163982,-0.882897,9.337868,-33.893211,-32.434418,-74.461402,-31.707384,-18.552185,0
28:15.1,-2.806664,4.627028,15.476916,-0.918585,-0.506537,-0.203589,12.657089,-31.228653,-34.499542,-71.391563,-27.613109,-11.770662,0
28:15.2,1.665586,4.757407,10.813813,-1.887,1.840093,0.098448,16.067307,-29.659225,-35.065552,-76.162378,-22.602771,-4.230088,0
28:15.3,2.509681,3.379373,4.712351,0.641145,0.659954,1.061043,15.432171,-32.173897,-32.353485,-83.640521,-24.683335,-1.941346,0
28:15.4,1.712888,5.02505,4.663253,1.432885,0.320039,1.518921,11.529083,-38.664566,-26.65155,-91.19075,-32.710655,-5.293408,0
28:15.5,2.782863,4.20281,10.143806,0.623675,-0.162498,0.051954,12.427681,-38.472862,-26.788391,-88.411294,-33.5195,-5.61174,0
28:15.6,2.562222,6.710246,12.04141,-0.788738,-0.353915,-0.89435,13.740398,-35.267242,-31.091522,-82.863658,-28.63967,-5.946152,0
28:15.7,3.568878,5.147346,9.031469,-1.251813,-1.47832,-0.398532,12.117302,-32.202461,-34.83313,-78.065538,-25.181828,-10.917825,0
28:15.8,0.474214,2.431843,4.798422,0.330279,-1.12869,-1.494879,14.619118,-30.411644,-35.503571,-67.625137,-27.261398,-11.817652,0
28:15.9,-0.630639,4.918023,7.631879,0.504762,-1.276702,-1.223157,12.822075,-31.02282,-36.017853,-62.405668,-31.531568,-17.977929,0
28:16.0,-2.439477,5.92423,10.743309,-0.581837,-0.955854,-1.066902,14.979488,-27.976624,-37.666412,-56.330456,-29.518061,-14.651527,0
28:16.1,2.066902,5.909561,14.168786,0.449336,1.126454,0.643962,15.374466,-29.288559,-36.540588,-61.864764,-28.246139,-12.339148,0
28:16.2,3.588039,2.637216,8.036189,-0.340045,0.888401,0.427508,18.506382,-29.378624,-35.246216,-62.88342,-27.914815,-6.858754,0
28:16.3,1.190774,2.980452,3.273393,0.108718,0.689388,-0.046288,20.895332,-31.852364,-31.495361,-64.96793,-31.268643,-3.466851,0
28:16.4,0.802332,4.530928,6.34755,1.417634,-0.237461,0.607423,18.036209,-35.692268,-29.283447,-68.676927,-36.299117,-7.995189,0
28:16.5,2.12573,5.156327,12.593761,-0.492469,-0.506065,-0.290276,17.655903,-32.29808,-33.331116,-65.038673,-29.994051,-8.450678,0
28:16.6,5.566325,4.392316,12.548405,-1.631957,-0.962299,-0.509898,16.27364,-23.828682,-40.440704,-60.090788,-18.804573,-10.079133,0
28:16.7,2.37077,4.533473,5.880072,-0.068269,-0.530558,0.172805,12.602203,-27.093414,-39.881744,-60.116146,-25.270847,-17.185064,0
28:16.8,0.018561,2.559378,4.365372,-0.350349,-0.522889,-1.40354,14.064262,-25.22374,-40.394318,-51.585468,-26.87692,-16.662813,0
28:16.9,0.005239,4.427792,9.559122,0.922615,-1.241127,-0.864531,11.865616,-25.558578,-40.817413,-47.717903,-29.641469,-20.379788,0
28:17.0,-2.98644,7.010821,11.86313,-0.938691,0.328498,-0.722547,16.478409,-24.150574,-40.078461,-46.126401,-28.71831,-13.722672,0
28:17.1,1.704505,4.430487,11.38712,-0.142035,1.231601,0.583804,18.166931,-24.758797,-39.42453,-51.670836,-25.678844,-9.572681,0
28:17.2,2.066303,2.12573,5.996231,0.534225,0.710967,1.104258,20.312572,-25.88282,-37.881897,-55.32947,-25.707406,-6.268508,0
28:17.3,0.659379,3.668272,5.514233,0.230642,1.224383,0.424375,20.432396,-29.143524,-34.325378,-60.012708,-29.404182,-4.888385,0
28:17.4,2.63991,4.290378,10.325977,0.34316,-0.066997,0.841067,18.128567,-30.62738,-34.36615,-63.147917,-29.908473,-7.309815,0
28:17.5,2.217189,5.965395,11.01694,-0.232879,0.017047,-0.410103,18.541092,-28.468605,-36.27124,-60.21381,-27.814752,-7.590643,0
28:17.6,3.442541,4.689897,10.388996,-1.09361,-0.884577,-0.345961,16.729244,-24.610413,-39.876221,-57.087079,-23.487112,-10.429573,0
28:17.7,1.121468,2.685865,5.135221,0.854682,-0.59166,-0.532775,17.481766,-25.543777,-39.017365,-52.19908,-27.214587,-10.863141,0
28:17.8,0.040266,4.003275,5.505851,0.148051,-0.228403,-0.982559,17.141228,-26.333008,-39.378387,-48.286319,-30.568324,-13.054322,0
28:17.9,0.489781,5.137467,11.177556,0.333985,-0.976344,-0.333521,15.044041,-25.061974,-40.568634,-45.100373,-30.059737,-15.238762,0
28:18.0,0.025746,6.841673,11.654015,-0.134948,0.809877,0.135226,16.854347,-25.775459,-39.853241,-48.590467,-29.582857,-12.53178,0
28:18.1,2.573448,4.91952,9.440419,-0.683345,0.588058,0.74767,16.169044,-26.840881,-39.077484,-53.089721,-29.556125,-13.020731,0
28:18.2,1.071023,2.223027,3.99624,0.585976,0.039193,0.072958,18.624809,-28.274147,-36.485382,-52.73432,-32.117055,-9.104975,0
28:18.3,1.136886,4.89542,6.359076,0.836783,0.746983,0.061421,19.212601,-31.069916,-33.520416,-55.307704,-35.441696,-8.257899,0
28:18.4,2.339635,5.916297,11.212434,-0.071917,-0.063838,0.142815,19.652092,-29.231148,-35.660492,-53.342326,-33.030793,-7.613112,0
28:18.5,3.039879,6.072572,11.847563,-0.637698,-0.364063,-0.4449,18.629375,-25.780838,-38.588562,-50.641734,-28.680753,-9.812829,0
28:18.6,2.850223,4.613107,7.207662,-0.485888,-0.724107,0.096366,16.403358,-25.534416,-39.327881,-50.38411,-29.052226,-13.188886,0
28:18.7,1.156495,2.268083,3.660638,0.285504,-0.335414,-0.570146,17.818253,-25.949387,-39.203217,-45.86152,-31.808911,-12.567431,0
28:18.8,-0.968187,6.004164,6.442902,0.615896,-0.38858,-0.752788,17.035091,-26.323082,-39.496643,-43.062911,-34.330368,-14.352115,0
28:18.9,-1.233136,8.012238,12.140055,-0.770918,-0.567421,-0.162838,17.271233,-23.383331,-41.730774,-41.980784,-29.85624,-13.267153,0
28:19.0,2.219884,4.277954,11.368409,0.565021,1.068091,0.883747,18.688568,-25.177757,-39.992767,-47.466679,-29.26573,-11.289975,0
28:19.1,3.38042,3.485352,7.317683,0.326949,0.815969,0.88171,18.26947,-28.415878,-37.704773,-52.536106,-31.49292,-12.106727,0
28:19.2,-0.098196,3.950435,4.568649,0.059004,0.231743,-0.067565,20.387539,-28.685783,-36.447998,-52.49515,-31.95492,-8.6744,0
28:19.3,1.972448,4.703369,9.21843,0.271511,0.043707,0.371281,18.59222,-29.431396,-35.867981,-54.708639,-32.24093,-10.722131,0
28:19.4,2.863246,5.516478,10.117461,-0.34604,-0.235748,-0.39801,19.631809,-27.533318,-36.202545,-51.883087,-31.729527,-9.179899,0
28:19.5,3.709436,5.382657,10.487641,-0.033518,-0.252527,-0.515757,19.353493,-25.076111,-37.651978,-48.234706,-29.60354,-9.432085,0
28:19.6,2.140249,3.665577,6.603069,0.158173,-0.447019,-0.218687,19.010349,-24.7379,-37.749237,-44.971936,-31.686419,-10.82776,0
28:19.7,0.286804,2.882406,4.276607,-0.24928,-0.206467,-1.128257,19.90807,-23.75399,-37.967804,-39.037373,-34.536246,-10.871424,0
28:19.8,-2.106869,5.383705,7.277566,0.846911,-1.34332,-0.57065,17.057117,-23.263214,-38.293121,-35.393586,-37.288753,-14.464007,0
28:19.9,-4.354295,7.885452,12.115805,-0.824564,-0.241315,-0.464696,18.654839,-20.023506,-39.68631,-34.886833,-31.908971,-11.727407,0
28:20.0,1.635948,4.728367,16.0616,-1.211549,0.816732,1.107408,18.766075,-18.548409,-40.127808,-42.98967,-24.37989,-10.685716,0
28:20.1,4.164041,2.610871,5.293442,1.214921,0.990997,2.013374,20.363647,-25.571434,-35.243134,-53.74401,-30.252477,-9.405236,0
28:20.2,0.234413,3.37563,1.468596,1.751289,1.48961,0.76606,21.412102,-32.019196,-27.735016,-60.734646,-39.040271,-8.189523,0
28:20.3,1.515898,4.541107,8.818312,0.427269,0.210983,1.023267,17.559032,-32.942146,-29.363159,-66.139543,-35.913923,-13.172722,0
28:20.4,2.182611,3.650609,13.245356,-2.524637,-0.557615,-0.402645,21.752457,-22.916489,-35.965332,-56.082296,-22.049819,-6.104739,0
28:20.5,7.183412,3.703149,14.687607,-2.824821,0.339939,-1.041762,21.763676,-16.639565,-39.544128,-53.446968,-13.372483,-5.907823,0
28:20.6,1.654509,1.841471,6.041586,2.424904,-1.365229,-0.871982,22.23756,-21.88401,-36.416016,-45.334345,-27.302627,-9.677843,0
28:20.7,-1.863625,2.331552,2.959945,1.407572,-0.774456,-2.39389,22.128536,-22.417625,-36.365082,-31.720109,-38.969542,-12.839637,0
28:20.8,-3.056195,4.29412,7.930059,1.18092,-4.039494,-2.175156,13.263191,-20.037903,-41.546417,-18.515668,-41.414331,-22.671692,0
28:20.9,-2.114054,5.535339,16.748372,-2.342744,0.158701,0.348973,12.780807,-13.113899,-44.062469,-19.566248,-29.355959,-20.432751,0
28:21.0,4.108955,2.844834,15.243401,-1.772801,1.347557,1.842926,16.510498,-12.183136,-43.199371,-31.099633,-21.065121,-14.306619,0
28:21.1,4.22706,2.504143,4.213588,2.012501,1.542514,1.929043,20.297146,-22.512466,-37.609497,-43.738672,-29.880231,-10.76968,0
28:21.2,1.742975,3.753295,0.887953,1.796796,1.18642,1.631031,18.371052,-31.506935,-31.665192,-55.327781,-39.614916,-14.690799,0
28:21.3,5.738167,4.933291,6.122718,1.719103,-0.812934,0.701966,11.02195,-34.714401,-31.429871,-60.532221,-42.162535,-26.948332,0
28:21.4,7.898325,6.71324,11.143727,-2.516996,-0.780447,-0.146485,10.79702,-25.571732,-39.916595,-49.304421,-30.279001,-23.39465,0
28:21.5,8.452922,6.688391,11.633957,-1.989949,-2.013047,-1.195272,7.670532,-19.348495,-44.032501,-39.837021,-25.340832,-26.442218,0
28:21.6,3.394192,3.281925,5.577701,0.976698,-1.396205,-1.601289,6.376221,-21.384445,-43.63147,-29.634153,-34.740591,-29.095513,0
28:21.7,-1.305286,2.793042,4.127068,1.03002,-2.050338,-2.924928,3.368515,-25.321014,-41.556732,-16.853279,-49.413005,-34.138635,0
28:21.8,-1.931883,5.709128,8.331974,1.110629,-2.529626,-1.929897,-1.409035,-26.877411,-40.426636,-11.799781,-54.431711,-40.958773,0
28:21.9,5.389393,7.711514,13.726605,-1.195638,-0.407725,1.116121,-5.993736,-24.05703,-41.993073,-17.644398,-46.613214,-45.675756,0
28:22.0,10.07435,7.110364,7.667954,0.085038,0.72462,1.781954,-4.259544,-25.576591,-41.366272,-30.401164,-42.743161,-46.245399,0
28:22.1,4.219875,4.878056,-2.561773,1.96746,0.842888,0.420022,-2.754173,-32.965675,-35.270508,-44.847234,-49.596546,-53.397981,0
28:22.2,4.038602,6.22256,-2.316882,2.710117,-0.456194,-0.074862,-3.996063,-39.594574,-26.428955,-62.845253,-56.247396,-71.972574,0
28:22.3,6.974596,5.276228,5.347031,-0.65067,0.336962,0.220001,-1.923401,-33.883759,-34.125824,-46.731619,-49.763088,-52.474444,0
28:22.4,7.154223,7.55449,2.874772,-1.591193,0.856033,-0.339796,-1.655792,-31.244064,-37.29245,-42.708372,-46.728369,-49.803691,0
28:22.5,10.728041,9.991572,7.27577,-0.783812,-1.485408,1.724918,-7.710365,-26.334892,-39.841583,-41.287403,-37.300195,-51.158191,0
28:22.6,3.790268,4.832102,2.872976,0.197619,0.609301,-1.144058,-2.259026,-28.143066,-39.712616,-35.177497,-46.552638,-46.53206,0
28:22.7,-1.889221,1.832639,0.375868,0.984339,-0.360042,-2.449102,1.807907,-32.952553,-34.934387,-30.521494,-61.553901,-48.616389,0
28:22.8,0.271236,6.474337,7.384145,1.116886,-2.295209,-1.212462,-5.324089,-32.479485,-35.10968,-27.185075,-61.697937,-58.60891,0
28:22.9,6.863976,12.14215,14.896423,-2.460238,-0.849573,1.895252,-7.401062,-22.673607,-41.692566,-20.192717,-46.019927,-48.640061,0
28:23.0,5.536237,8.773555,9.094338,-1.338585,2.568496,1.312963,4.955544,-19.736107,-43.558258,-21.932228,-40.457795,-30.612766,0
28:23.1,3.042872,5.088818,4.123625,0.696783,3.539231,0.051767,19.500721,-21.479958,-38.757568,-23.733996,-43.20619,-11.378617,0
28:23.2,1.638493,4.09219,4.610562,0.962678,2.946984,0.095713,27.78886,-25.321098,-29.890778,-25.763124,-49.03498,1.681451,0
28:23.3,1.27415,5.486391,5.694309,1.041314,1.693958,0.343696,31.261997,-25.994789,-25.544678,-25.820335,-51.713244,8.375661,0
28:23.4,-0.414039,9.791888,7.544461,-0.112787,1.239957,0.010596,31.950558,-25.888306,-23.842682,-27.001441,-50.622006,10.652267,0
28:23.5,0.671354,8.478219,7.598349,-0.848121,-0.345572,0.167282,30.62286,-23.918427,-26.629028,-28.565043,-46.175729,6.686948,0
28:23.6,-0.385598,4.730912,5.170398,0.019469,-0.941638,0.064434,29.67807,-23.277161,-28.01001,-26.898774,-46.473009,3.788052,0
28:23.7,-1.874702,7.184909,3.46724,0.929187,-0.978515,-0.228038,28.172249,-25.060783,-27.331421,-25.794765,-51.578788,0.097727,0
28:23.8,-1.151406,9.054521,6.921307,0.348749,-0.282998,-0.184673,26.808826,-25.68576,-27.575439,-25.997207,-52.006976,-2.278335,0
28:23.9,-1.020727,8.684041,9.802665,0.236777,-0.564501,0.416786,23.601948,-26.559128,-27.699554,-28.107017,-53.459526,-7.119135,0
28:24.0,1.208587,6.459966,6.165678,-1.178549,0.643414,0.098813,22.717155,-26.410522,-26.998657,-32.554162,-51.375385,-7.304833,0
28:24.1,-1.042133,5.738317,3.976631,-0.111446,0.421027,0.694381,21.735573,-26.581146,-25.809052,-36.223374,-49.82963,-5.387998,0
28:24.2,0.486937,6.12646,5.065616,0.246677,0.614034,0.550697,19.962479,-27.553047,-24.922943,-40.738766,-50.072741,-5.827979,0
28:24.3,3.562442,5.300328,8.068072,-0.380202,0.191194,0.298313,17.400162,-25.883606,-27.800842,-43.292898,-44.573515,-8.632099,0
28:24.4,7.378007,6.849456,11.35853,-1.191834,-1.097213,0.987534,10.08786,-23.334579,-32.343536,-48.158543,-36.706142,-20.119857,0
28:24.5,4.14518,6.008206,7.035969,-1.545638,-0.652421,-0.00118,9.673973,-19.841385,-35.596893,-44.115699,-31.429211,-20.959838,0
